website_session_id,pageview_count,session_duration_seconds,converted,order_revenue_usd,gross_profit_usd
111,1,0.0,0,0.000000,0.000000
112,1,0.0,0,0.000000,0.000000
113,1,0.0,0,0.000000,0.000000
114,1,0.0,0,0.000000,0.000000
115,6,598.0,0,0.000000,0.000000
116,1,0.0,0,0.000000,0.000000
117,1,0.0,0,0.000000,0.000000
118,3,349.0,0,0.000000,0.000000
119,1,0.0,0,0.000000,0.000000
120,1,0.0,0,0.000000,0.000000
121,2,25.0,0,0.000000,0.000000
122,1,0.0,0,0.000000,0.000000
123,1,0.0,0,0.000000,0.000000
124,1,0.0,0,0.000000,0.000000
125,3,333.0,0,0.000000,0.000000
126,4,643.0,0,0.000000,0.000000
127,1,0.0,0,0.000000,0.000000
128,3,295.0,0,0.000000,0.000000
129,1,0.0,0,0.000000,0.000000
130,1,0.0,0,0.000000,0.000000
131,3,324.0,0,0.000000,0.000000
132,3,406.0,0,0.000000,0.000000
133,2,344.0,0,0.000000,0.000000
134,1,0.0,0,0.000000,0.000000
135,1,0.0,0,0.000000,0.000000
136,1,0.0,0,0.000000,0.000000
137,1,0.0,0,0.000000,0.000000
138,1,0.0,0,0.000000,0.000000
139,1,0.0,0,0.000000,0.000000
140,1,0.0,0,0.000000,0.000000
141,1,0.0,0,0.000000,0.000000
142,1,0.0,0,0.000000,0.000000
143,1,0.0,0,0.000000,0.000000
144,1,0.0,0,0.000000,0.000000
145,1,0.0,0,0.000000,0.000000
146,1,0.0,0,0.000000,0.000000
147,7,1369.0,1,49.990000,30.500000
148,1,0.0,0,0.000000,0.000000
149,1,0.0,0,0.000000,0.000000
150,1,0.0,0,0.000000,0.000000
151,1,0.0,0,0.000000,0.000000
152,6,724.0,0,0.000000,0.000000
153,2,61.0,0,0.000000,0.000000
154,3,166.0,0,0.000000,0.000000
155,1,0.0,0,0.000000,0.000000
156,3,116.0,0,0.000000,0.000000
157,1,0.0,0,0.000000,0.000000
158,1,0.0,0,0.000000,0.000000
159,2,295.0,0,0.000000,0.000000
160,7,1070.0,1,49.990000,30.500000
161,1,0.0,0,0.000000,0.000000
162,2,155.0,0,0.000000,0.000000
163,2,282.0,0,0.000000,0.000000
164,1,0.0,0,0.000000,0.000000
165,6,837.0,0,0.000000,0.000000
166,1,0.0,0,0.000000,0.000000
167,1,0.0,0,0.000000,0.000000
168,1,0.0,0,0.000000,0.000000
169,3,133.0,0,0.000000,0.000000
170,1,0.0,0,0.000000,0.000000
171,3,447.0,0,0.000000,0.000000
172,2,192.0,0,0.000000,0.000000
173,5,646.0,0,0.000000,0.000000
174,2,219.0,0,0.000000,0.000000
175,1,0.0,0,0.000000,0.000000
176,1,0.0,0,0.000000,0.000000
177,7,780.0,1,49.990000,30.500000
178,1,0.0,0,0.000000,0.000000
179,3,300.0,0,0.000000,0.000000
180,1,0.0,0,0.000000,0.000000
181,1,0.0,0,0.000000,0.000000
182,1,0.0,0,0.000000,0.000000
183,1,0.0,0,0.000000,0.000000
184,6,442.0,0,0.000000,0.000000
185,1,0.0,0,0.000000,0.000000
186,1,0.0,0,0.000000,0.000000
187,1,0.0,0,0.000000,0.000000
188,1,0.0,0,0.000000,0.000000
189,3,176.0,0,0.000000,0.000000
190,1,0.0,0,0.000000,0.000000
191,1,0.0,0,0.000000,0.000000
192,3,509.0,0,0.000000,0.000000
193,1,0.0,0,0.000000,0.000000
194,1,0.0,0,0.000000,0.000000
195,1,0.0,0,0.000000,0.000000
196,1,0.0,0,0.000000,0.000000
197,3,407.0,0,0.000000,0.000000
198,1,0.0,0,0.000000,0.000000
199,1,0.0,0,0.000000,0.000000
200,1,0.0,0,0.000000,0.000000
201,3,362.0,0,0.000000,0.000000
202,1,0.0,0,0.000000,0.000000
203,3,318.0,0,0.000000,0.000000
204,1,0.0,0,0.000000,0.000000
205,1,0.0,0,0.000000,0.000000
206,1,0.0,0,0.000000,0.000000
207,2,52.0,0,0.000000,0.000000
208,1,0.0,0,0.000000,0.000000
209,1,0.0,0,0.000000,0.000000
210,1,0.0,0,0.000000,0.000000
211,6,514.0,0,0.000000,0.000000
212,1,0.0,0,0.000000,0.000000
213,1,0.0,0,0.000000,0.000000
214,1,0.0,0,0.000000,0.000000
215,1,0.0,0,0.000000,0.000000
216,1,0.0,0,0.000000,0.000000
217,3,166.0,0,0.000000,0.000000
218,1,0.0,0,0.000000,0.000000
219,1,0.0,0,0.000000,0.000000
220,1,0.0,0,0.000000,0.000000
221,1,0.0,0,0.000000,0.000000
222,2,138.0,0,0.000000,0.000000
223,4,585.0,0,0.000000,0.000000
224,2,178.0,0,0.000000,0.000000
225,1,0.0,0,0.000000,0.000000
226,3,338.0,0,0.000000,0.000000
227,3,307.0,0,0.000000,0.000000
228,1,0.0,0,0.000000,0.000000
229,1,0.0,0,0.000000,0.000000
230,1,0.0,0,0.000000,0.000000
231,6,928.0,0,0.000000,0.000000
232,7,1105.0,1,49.990000,30.500000
233,5,556.0,0,0.000000,0.000000
234,2,65.0,0,0.000000,0.000000
235,1,0.0,0,0.000000,0.000000
236,1,0.0,0,0.000000,0.000000
237,2,260.0,0,0.000000,0.000000
238,1,0.0,0,0.000000,0.000000
239,2,331.0,0,0.000000,0.000000
240,1,0.0,0,0.000000,0.000000
241,7,1060.0,1,49.990000,30.500000
242,1,0.0,0,0.000000,0.000000
243,1,0.0,0,0.000000,0.000000
244,2,81.0,0,0.000000,0.000000
245,1,0.0,0,0.000000,0.000000
246,3,336.0,0,0.000000,0.000000
247,3,381.0,0,0.000000,0.000000
248,3,448.0,0,0.000000,0.000000
249,1,0.0,0,0.000000,0.000000
250,1,0.0,0,0.000000,0.000000
251,1,0.0,0,0.000000,0.000000
252,2,48.0,0,0.000000,0.000000
253,1,0.0,0,0.000000,0.000000
254,1,0.0,0,0.000000,0.000000
255,1,0.0,0,0.000000,0.000000
256,1,0.0,0,0.000000,0.000000
257,1,0.0,0,0.000000,0.000000
258,1,0.0,0,0.000000,0.000000
259,1,0.0,0,0.000000,0.000000
260,1,0.0,0,0.000000,0.000000
261,1,0.0,0,0.000000,0.000000
262,2,171.0,0,0.000000,0.000000
263,1,0.0,0,0.000000,0.000000
264,2,267.0,0,0.000000,0.000000
265,1,0.0,0,0.000000,0.000000
266,1,0.0,0,0.000000,0.000000
267,1,0.0,0,0.000000,0.000000
268,2,222.0,0,0.000000,0.000000
269,1,0.0,0,0.000000,0.000000
270,1,0.0,0,0.000000,0.000000
271,3,195.0,0,0.000000,0.000000
272,3,469.0,0,0.000000,0.000000
273,1,0.0,0,0.000000,0.000000
274,1,0.0,0,0.000000,0.000000
275,1,0.0,0,0.000000,0.000000
276,1,0.0,0,0.000000,0.000000
277,1,0.0,0,0.000000,0.000000
278,2,50.0,0,0.000000,0.000000
279,2,144.0,0,0.000000,0.000000
280,1,0.0,0,0.000000,0.000000
281,1,0.0,0,0.000000,0.000000
282,1,0.0,0,0.000000,0.000000
283,6,302.0,0,0.000000,0.000000
284,2,241.0,0,0.000000,0.000000
285,1,0.0,0,0.000000,0.000000
286,6,704.0,0,0.000000,0.000000
287,1,0.0,0,0.000000,0.000000
288,1,0.0,0,0.000000,0.000000
289,3,415.0,0,0.000000,0.000000
290,1,0.0,0,0.000000,0.000000
291,1,0.0,0,0.000000,0.000000
292,1,0.0,0,0.000000,0.000000
293,1,0.0,0,0.000000,0.000000
294,1,0.0,0,0.000000,0.000000
295,7,707.0,1,49.990000,30.500000
296,2,171.0,0,0.000000,0.000000
297,1,0.0,0,0.000000,0.000000
298,1,0.0,0,0.000000,0.000000
299,1,0.0,0,0.000000,0.000000
300,1,0.0,0,0.000000,0.000000
301,4,268.0,0,0.000000,0.000000
302,1,0.0,0,0.000000,0.000000
303,1,0.0,0,0.000000,0.000000
304,7,1131.0,1,49.990000,30.500000
305,1,0.0,0,0.000000,0.000000
306,1,0.0,0,0.000000,0.000000
307,1,0.0,0,0.000000,0.000000
308,1,0.0,0,0.000000,0.000000
309,1,0.0,0,0.000000,0.000000
310,2,149.0,0,0.000000,0.000000
311,2,311.0,0,0.000000,0.000000
312,1,0.0,0,0.000000,0.000000
313,2,75.0,0,0.000000,0.000000
314,1,0.0,0,0.000000,0.000000
315,1,0.0,0,0.000000,0.000000
316,1,0.0,0,0.000000,0.000000
317,7,944.0,1,49.990000,30.500000
318,1,0.0,0,0.000000,0.000000
319,3,330.0,0,0.000000,0.000000
320,1,0.0,0,0.000000,0.000000
321,7,979.0,1,49.990000,30.500000
322,1,0.0,0,0.000000,0.000000
323,1,0.0,0,0.000000,0.000000
324,1,0.0,0,0.000000,0.000000
325,1,0.0,0,0.000000,0.000000
326,1,0.0,0,0.000000,0.000000
327,7,1395.0,1,49.990000,30.500000
328,1,0.0,0,0.000000,0.000000
329,2,304.0,0,0.000000,0.000000
330,2,24.0,0,0.000000,0.000000
331,2,116.0,0,0.000000,0.000000
332,7,954.0,1,49.990000,30.500000
333,1,0.0,0,0.000000,0.000000
334,1,0.0,0,0.000000,0.000000
335,1,0.0,0,0.000000,0.000000
336,7,960.0,1,49.990000,30.500000
337,1,0.0,0,0.000000,0.000000
338,1,0.0,0,0.000000,0.000000
339,6,960.0,0,0.000000,0.000000
340,3,377.0,0,0.000000,0.000000
341,3,313.0,0,0.000000,0.000000
342,1,0.0,0,0.000000,0.000000
343,1,0.0,0,0.000000,0.000000
344,3,340.0,0,0.000000,0.000000
345,1,0.0,0,0.000000,0.000000
346,1,0.0,0,0.000000,0.000000
347,1,0.0,0,0.000000,0.000000
348,6,720.0,0,0.000000,0.000000
349,1,0.0,0,0.000000,0.000000
350,3,508.0,0,0.000000,0.000000
351,3,249.0,0,0.000000,0.000000
352,1,0.0,0,0.000000,0.000000
353,1,0.0,0,0.000000,0.000000
354,1,0.0,0,0.000000,0.000000
355,3,441.0,0,0.000000,0.000000
356,3,593.0,0,0.000000,0.000000
357,3,418.0,0,0.000000,0.000000
358,1,0.0,0,0.000000,0.000000
359,3,407.0,0,0.000000,0.000000
360,1,0.0,0,0.000000,0.000000
361,4,630.0,0,0.000000,0.000000
362,3,401.0,0,0.000000,0.000000
363,3,448.0,0,0.000000,0.000000
364,1,0.0,0,0.000000,0.000000
365,1,0.0,0,0.000000,0.000000
366,1,0.0,0,0.000000,0.000000
367,1,0.0,0,0.000000,0.000000
368,1,0.0,0,0.000000,0.000000
369,1,0.0,0,0.000000,0.000000
370,2,155.0,0,0.000000,0.000000
371,4,384.0,0,0.000000,0.000000
372,1,0.0,0,0.000000,0.000000
373,1,0.0,0,0.000000,0.000000
374,4,438.0,0,0.000000,0.000000
375,3,447.0,0,0.000000,0.000000
376,2,311.0,0,0.000000,0.000000
377,3,220.0,0,0.000000,0.000000
378,1,0.0,0,0.000000,0.000000
379,2,138.0,0,0.000000,0.000000
380,1,0.0,0,0.000000,0.000000
381,1,0.0,0,0.000000,0.000000
382,4,393.0,0,0.000000,0.000000
383,1,0.0,0,0.000000,0.000000
384,1,0.0,0,0.000000,0.000000
385,2,178.0,0,0.000000,0.000000
386,4,378.0,0,0.000000,0.000000
387,3,340.0,0,0.000000,0.000000
388,1,0.0,0,0.000000,0.000000
389,1,0.0,0,0.000000,0.000000
390,2,155.0,0,0.000000,0.000000
391,5,791.0,0,0.000000,0.000000
392,1,0.0,0,0.000000,0.000000
393,1,0.0,0,0.000000,0.000000
394,1,0.0,0,0.000000,0.000000
395,1,0.0,0,0.000000,0.000000
396,1,0.0,0,0.000000,0.000000
397,1,0.0,0,0.000000,0.000000
398,2,329.0,0,0.000000,0.000000
399,1,0.0,0,0.000000,0.000000
400,1,0.0,0,0.000000,0.000000
401,2,228.0,0,0.000000,0.000000
402,3,498.0,0,0.000000,0.000000
403,3,367.0,0,0.000000,0.000000
404,2,73.0,0,0.000000,0.000000
405,1,0.0,0,0.000000,0.000000
406,1,0.0,0,0.000000,0.000000
407,4,510.0,0,0.000000,0.000000
408,1,0.0,0,0.000000,0.000000
409,1,0.0,0,0.000000,0.000000
410,3,160.0,0,0.000000,0.000000
411,1,0.0,0,0.000000,0.000000
412,3,281.0,0,0.000000,0.000000
413,1,0.0,0,0.000000,0.000000
414,1,0.0,0,0.000000,0.000000
415,1,0.0,0,0.000000,0.000000
416,1,0.0,0,0.000000,0.000000
417,1,0.0,0,0.000000,0.000000
418,3,256.0,0,0.000000,0.000000
419,1,0.0,0,0.000000,0.000000
420,1,0.0,0,0.000000,0.000000
421,2,232.0,0,0.000000,0.000000
422,3,196.0,0,0.000000,0.000000
423,4,333.0,0,0.000000,0.000000
424,1,0.0,0,0.000000,0.000000
425,3,135.0,0,0.000000,0.000000
426,1,0.0,0,0.000000,0.000000
427,1,0.0,0,0.000000,0.000000
428,7,972.0,1,49.990000,30.500000
429,3,201.0,0,0.000000,0.000000
430,2,105.0,0,0.000000,0.000000
431,1,0.0,0,0.000000,0.000000
432,1,0.0,0,0.000000,0.000000
433,3,588.0,0,0.000000,0.000000
434,7,1318.0,1,49.990000,30.500000
435,1,0.0,0,0.000000,0.000000
436,3,330.0,0,0.000000,0.000000
437,2,298.0,0,0.000000,0.000000
438,1,0.0,0,0.000000,0.000000
439,5,709.0,0,0.000000,0.000000
440,3,108.0,0,0.000000,0.000000
441,3,304.0,0,0.000000,0.000000
442,1,0.0,0,0.000000,0.000000
443,3,247.0,0,0.000000,0.000000
444,1,0.0,0,0.000000,0.000000
445,1,0.0,0,0.000000,0.000000
446,2,103.0,0,0.000000,0.000000
447,1,0.0,0,0.000000,0.000000
448,1,0.0,0,0.000000,0.000000
449,1,0.0,0,0.000000,0.000000
450,1,0.0,0,0.000000,0.000000
451,1,0.0,0,0.000000,0.000000
452,6,714.0,0,0.000000,0.000000
453,4,650.0,0,0.000000,0.000000
454,1,0.0,0,0.000000,0.000000
455,1,0.0,0,0.000000,0.000000
456,3,275.0,0,0.000000,0.000000
457,1,0.0,0,0.000000,0.000000
458,2,179.0,0,0.000000,0.000000
459,2,48.0,0,0.000000,0.000000
460,2,193.0,0,0.000000,0.000000
461,1,0.0,0,0.000000,0.000000
462,1,0.0,0,0.000000,0.000000
463,1,0.0,0,0.000000,0.000000
464,1,0.0,0,0.000000,0.000000
465,7,1198.0,1,49.990000,30.500000
466,2,86.0,0,0.000000,0.000000
467,1,0.0,0,0.000000,0.000000
468,3,145.0,0,0.000000,0.000000
469,3,325.0,0,0.000000,0.000000
470,3,195.0,0,0.000000,0.000000
471,1,0.0,0,0.000000,0.000000
472,1,0.0,0,0.000000,0.000000
473,2,64.0,0,0.000000,0.000000
474,1,0.0,0,0.000000,0.000000
475,2,251.0,0,0.000000,0.000000
476,1,0.0,0,0.000000,0.000000
477,3,402.0,0,0.000000,0.000000
478,1,0.0,0,0.000000,0.000000
479,1,0.0,0,0.000000,0.000000
480,1,0.0,0,0.000000,0.000000
481,2,133.0,0,0.000000,0.000000
482,1,0.0,0,0.000000,0.000000
483,3,371.0,0,0.000000,0.000000
484,1,0.0,0,0.000000,0.000000
485,1,0.0,0,0.000000,0.000000
486,1,0.0,0,0.000000,0.000000
487,2,30.0,0,0.000000,0.000000
488,2,29.0,0,0.000000,0.000000
489,1,0.0,0,0.000000,0.000000
490,1,0.0,0,0.000000,0.000000
491,1,0.0,0,0.000000,0.000000
492,1,0.0,0,0.000000,0.000000
493,1,0.0,0,0.000000,0.000000
494,3,410.0,0,0.000000,0.000000
495,1,0.0,0,0.000000,0.000000
496,1,0.0,0,0.000000,0.000000
497,1,0.0,0,0.000000,0.000000
498,3,556.0,0,0.000000,0.000000
499,1,0.0,0,0.000000,0.000000
500,1,0.0,0,0.000000,0.000000
501,1,0.0,0,0.000000,0.000000
502,2,295.0,0,0.000000,0.000000
503,1,0.0,0,0.000000,0.000000
504,1,0.0,0,0.000000,0.000000
505,1,0.0,0,0.000000,0.000000
506,1,0.0,0,0.000000,0.000000
507,7,781.0,1,49.990000,30.500000
508,1,0.0,0,0.000000,0.000000
509,1,0.0,0,0.000000,0.000000
510,3,340.0,0,0.000000,0.000000
511,1,0.0,0,0.000000,0.000000
512,6,779.0,0,0.000000,0.000000
513,1,0.0,0,0.000000,0.000000
514,3,160.0,0,0.000000,0.000000
515,3,168.0,0,0.000000,0.000000
516,1,0.0,0,0.000000,0.000000
517,1,0.0,0,0.000000,0.000000
518,4,528.0,0,0.000000,0.000000
519,1,0.0,0,0.000000,0.000000
520,2,144.0,0,0.000000,0.000000
521,4,407.0,0,0.000000,0.000000
522,1,0.0,0,0.000000,0.000000
523,1,0.0,0,0.000000,0.000000
524,1,0.0,0,0.000000,0.000000
525,2,313.0,0,0.000000,0.000000
526,1,0.0,0,0.000000,0.000000
527,2,48.0,0,0.000000,0.000000
528,2,287.0,0,0.000000,0.000000
529,1,0.0,0,0.000000,0.000000
530,1,0.0,0,0.000000,0.000000
531,1,0.0,0,0.000000,0.000000
532,1,0.0,0,0.000000,0.000000
533,3,461.0,0,0.000000,0.000000
534,1,0.0,0,0.000000,0.000000
535,5,382.0,0,0.000000,0.000000
536,7,990.0,1,49.990000,30.500000
537,1,0.0,0,0.000000,0.000000
538,1,0.0,0,0.000000,0.000000
539,4,383.0,0,0.000000,0.000000
540,1,0.0,0,0.000000,0.000000
541,2,190.0,0,0.000000,0.000000
542,1,0.0,0,0.000000,0.000000
543,2,319.0,0,0.000000,0.000000
544,5,431.0,0,0.000000,0.000000
545,6,778.0,0,0.000000,0.000000
546,3,271.0,0,0.000000,0.000000
547,3,369.0,0,0.000000,0.000000
548,1,0.0,0,0.000000,0.000000
549,3,360.0,0,0.000000,0.000000
550,3,199.0,0,0.000000,0.000000
551,1,0.0,0,0.000000,0.000000
552,1,0.0,0,0.000000,0.000000
553,6,611.0,0,0.000000,0.000000
554,1,0.0,0,0.000000,0.000000
555,1,0.0,0,0.000000,0.000000
556,1,0.0,0,0.000000,0.000000
557,1,0.0,0,0.000000,0.000000
558,1,0.0,0,0.000000,0.000000
559,3,416.0,0,0.000000,0.000000
560,1,0.0,0,0.000000,0.000000
561,1,0.0,0,0.000000,0.000000
562,4,319.0,0,0.000000,0.000000
563,3,254.0,0,0.000000,0.000000
564,4,482.0,0,0.000000,0.000000
565,1,0.0,0,0.000000,0.000000
566,1,0.0,0,0.000000,0.000000
567,1,0.0,0,0.000000,0.000000
568,1,0.0,0,0.000000,0.000000
569,3,489.0,0,0.000000,0.000000
570,1,0.0,0,0.000000,0.000000
571,3,423.0,0,0.000000,0.000000
572,1,0.0,0,0.000000,0.000000
573,1,0.0,0,0.000000,0.000000
574,1,0.0,0,0.000000,0.000000
575,1,0.0,0,0.000000,0.000000
576,1,0.0,0,0.000000,0.000000
577,2,213.0,0,0.000000,0.000000
578,2,181.0,0,0.000000,0.000000
579,3,413.0,0,0.000000,0.000000
580,1,0.0,0,0.000000,0.000000
581,6,791.0,0,0.000000,0.000000
582,2,243.0,0,0.000000,0.000000
583,1,0.0,0,0.000000,0.000000
584,1,0.0,0,0.000000,0.000000
585,3,190.0,0,0.000000,0.000000
586,1,0.0,0,0.000000,0.000000
587,1,0.0,0,0.000000,0.000000
588,1,0.0,0,0.000000,0.000000
589,1,0.0,0,0.000000,0.000000
590,1,0.0,0,0.000000,0.000000
591,1,0.0,0,0.000000,0.000000
592,2,103.0,0,0.000000,0.000000
593,1,0.0,0,0.000000,0.000000
594,1,0.0,0,0.000000,0.000000
595,3,423.0,0,0.000000,0.000000
596,1,0.0,0,0.000000,0.000000
597,1,0.0,0,0.000000,0.000000
598,3,335.0,0,0.000000,0.000000
599,1,0.0,0,0.000000,0.000000
600,1,0.0,0,0.000000,0.000000
601,1,0.0,0,0.000000,0.000000
602,3,149.0,0,0.000000,0.000000
603,2,214.0,0,0.000000,0.000000
604,3,561.0,0,0.000000,0.000000
605,1,0.0,0,0.000000,0.000000
606,1,0.0,0,0.000000,0.000000
607,1,0.0,0,0.000000,0.000000
608,1,0.0,0,0.000000,0.000000
609,1,0.0,0,0.000000,0.000000
610,1,0.0,0,0.000000,0.000000
611,6,723.0,0,0.000000,0.000000
612,1,0.0,0,0.000000,0.000000
613,3,251.0,0,0.000000,0.000000
614,4,588.0,0,0.000000,0.000000
615,7,1153.0,1,49.990000,30.500000
616,1,0.0,0,0.000000,0.000000
617,1,0.0,0,0.000000,0.000000
618,1,0.0,0,0.000000,0.000000
619,1,0.0,0,0.000000,0.000000
620,2,83.0,0,0.000000,0.000000
621,1,0.0,0,0.000000,0.000000
622,1,0.0,0,0.000000,0.000000
623,1,0.0,0,0.000000,0.000000
624,4,397.0,0,0.000000,0.000000
625,1,0.0,0,0.000000,0.000000
626,1,0.0,0,0.000000,0.000000
627,3,81.0,0,0.000000,0.000000
628,4,609.0,0,0.000000,0.000000
629,1,0.0,0,0.000000,0.000000
630,1,0.0,0,0.000000,0.000000
631,5,616.0,0,0.000000,0.000000
632,1,0.0,0,0.000000,0.000000
633,3,378.0,0,0.000000,0.000000
634,1,0.0,0,0.000000,0.000000
635,2,172.0,0,0.000000,0.000000
636,3,346.0,0,0.000000,0.000000
637,4,638.0,0,0.000000,0.000000
638,1,0.0,0,0.000000,0.000000
639,7,1395.0,1,49.990000,30.500000
640,3,567.0,0,0.000000,0.000000
641,3,206.0,0,0.000000,0.000000
642,3,276.0,0,0.000000,0.000000
643,2,209.0,0,0.000000,0.000000
644,1,0.0,0,0.000000,0.000000
645,1,0.0,0,0.000000,0.000000
646,1,0.0,0,0.000000,0.000000
647,2,149.0,0,0.000000,0.000000
648,1,0.0,0,0.000000,0.000000
649,1,0.0,0,0.000000,0.000000
650,1,0.0,0,0.000000,0.000000
651,3,389.0,0,0.000000,0.000000
652,1,0.0,0,0.000000,0.000000
653,1,0.0,0,0.000000,0.000000
654,1,0.0,0,0.000000,0.000000
655,1,0.0,0,0.000000,0.000000
656,3,117.0,0,0.000000,0.000000
657,1,0.0,0,0.000000,0.000000
658,2,97.0,0,0.000000,0.000000
659,2,284.0,0,0.000000,0.000000
660,6,899.0,0,0.000000,0.000000
661,1,0.0,0,0.000000,0.000000
662,1,0.0,0,0.000000,0.000000
663,1,0.0,0,0.000000,0.000000
664,3,386.0,0,0.000000,0.000000
665,1,0.0,0,0.000000,0.000000
666,4,487.0,0,0.000000,0.000000
667,1,0.0,0,0.000000,0.000000
668,3,281.0,0,0.000000,0.000000
669,1,0.0,0,0.000000,0.000000
670,1,0.0,0,0.000000,0.000000
671,3,241.0,0,0.000000,0.000000
672,2,252.0,0,0.000000,0.000000
673,1,0.0,0,0.000000,0.000000
674,2,174.0,0,0.000000,0.000000
675,1,0.0,0,0.000000,0.000000
676,4,410.0,0,0.000000,0.000000
677,1,0.0,0,0.000000,0.000000
678,1,0.0,0,0.000000,0.000000
679,2,97.0,0,0.000000,0.000000
680,3,253.0,0,0.000000,0.000000
681,1,0.0,0,0.000000,0.000000
682,5,558.0,0,0.000000,0.000000
683,1,0.0,0,0.000000,0.000000
684,1,0.0,0,0.000000,0.000000
685,1,0.0,0,0.000000,0.000000
686,6,703.0,0,0.000000,0.000000
687,1,0.0,0,0.000000,0.000000
688,6,781.0,0,0.000000,0.000000
689,1,0.0,0,0.000000,0.000000
690,2,128.0,0,0.000000,0.000000
691,1,0.0,0,0.000000,0.000000
692,3,342.0,0,0.000000,0.000000
693,2,322.0,0,0.000000,0.000000
694,1,0.0,0,0.000000,0.000000
695,1,0.0,0,0.000000,0.000000
